trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
59,CatBoostRegressor,CatBoost,"{""iterations"": 500, ""learning_rate"": 0.05691487753706978, ""depth"": 7, ""l2_leaf_reg"": 5.687078950632155, ""bagging_temperature"": 2.757615688389662, ""random_strength"": 1.1157694805828466}",no_improvement,WARN,,3.807005201946576,2.612876793126696,0.9426813357438755,0.914278634176472,3.108471746915535,2.2956694031665164,0.9627279205815018,0.9319497561059356,0.2824427480916031,0,0,188,64,188,80
60,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 7.890046152932067, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 5.301752508755833}",no_improvement,WARN,,3.8896655082994704,2.6344078163814015,0.9400573255847895,0.912202409731001,3.344382786997832,2.387462517855639,0.9568558682908569,0.9263378803305069,0.2824427480916031,0,0,188,66,188,82
61,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.06565070679431573, ""max_depth"": 5, ""max_leaf_nodes"": 41, ""min_samples_leaf"": 5, ""l2_regularization"": 0.00015352838706375434}",no_improvement,WARN,,4.113939438542336,2.8821534260723,0.9329944664683543,0.9055166488543727,3.559604595085934,2.561458836743347,0.9511242661183433,0.9205959543672131,0.2824427480916031,0,0,188,66,188,83
62,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1662122911639176, ""max_depth"": 4, ""min_child_weight"": 6.974813166923625, ""subsample"": 0.9012083136646558, ""colsample_bytree"": 0.6442075682569653, ""reg_alpha"": 1.337958638358815e-05, ""reg_lambda"": 6.243659090089975}",no_improvement,WARN,,3.699563151006397,2.373491524702101,0.9457444027273454,0.9180672420431789,2.630552251324601,1.8197320393905265,0.9733078449160355,0.9445618861816781,0.2824427480916031,0,0,188,64,188,80
63,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09960823211435647, ""max_depth"": 4, ""min_child_weight"": 5.479145059666945, ""subsample"": 0.9139305807578953, ""colsample_bytree"": 0.6250186735262878, ""reg_alpha"": 2.962466110038443e-06, ""reg_lambda"": 9.442851686518772}",no_improvement,WARN,,3.6221430453866454,2.4167914112753777,0.9480975295157522,0.9196219592584362,2.9673929054846395,2.056335135529913,0.9660343537533956,0.9362861295756195,0.2824427480916031,0,0,188,66,188,82
64,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.14646430498042787, ""max_depth"": 3, ""min_child_weight"": 7.07023727408915, ""subsample"": 0.9294110332311606, ""colsample_bytree"": 0.649661256494569, ""reg_alpha"": 1.892551621040473e-05, ""reg_lambda"": 5.625746902474981}",no_improvement,WARN,,3.7881212900945087,2.555303274903467,0.9432330193628184,0.9150360704305897,3.1916654336703427,2.3097920292305725,0.9607061580175933,0.9300885239082708,0.2824427480916031,0,0,188,65,188,81
65,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.19983952184236908, ""max_depth"": 4, ""min_child_weight"": 8.487165768520542, ""subsample"": 0.76215657047605, ""colsample_bytree"": 0.6338042200806409, ""reg_alpha"": 2.201923264180115e-06, ""reg_lambda"": 2.9453753392048507}",no_improvement,WARN,,3.556716723910352,2.3253413541829095,0.949879856568475,0.9215972670852968,2.825532167795077,1.9258844310678143,0.9692042854118151,0.9399775011426534,0.2824427480916031,0,0,188,68,188,83
66,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.04830035411796552, ""num_leaves"": 47, ""min_child_samples"": 15, ""subsample"": 0.793226794631902, ""colsample_bytree"": 0.8022289538852515, ""reg_lambda"": 0.04537862012342111}",no_improvement,WARN,,3.7775796561338857,2.287020280302675,0.9435330909864714,0.9167905257950962,2.8607749722011357,1.8044325076980812,0.9684312657371398,0.9399339639338857,0.2824427480916031,0,0,188,65,188,81
67,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.027134221965955774, ""max_depth"": 8, ""min_child_weight"": 8.368949797601791, ""subsample"": 0.7675314125250502, ""colsample_bytree"": 0.6168243501964367, ""reg_alpha"": 0.0008553421899881109, ""reg_lambda"": 1.2638056495618388}",no_improvement,WARN,,3.743363551912617,2.4240029439398025,0.9444458238211089,0.9167737424445157,3.0449516480000574,2.0782307522204286,0.9642356303134176,0.9345274796129331,0.2824427480916031,0,0,188,67,188,83
68,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.21204992463196057, ""max_depth"": 5, ""min_child_weight"": 8.967762442123153, ""subsample"": 0.6975193272439362, ""colsample_bytree"": 0.6715963153931688, ""reg_alpha"": 0.002388176044601242, ""reg_lambda"": 0.036527741179426004}",no_improvement,WARN,,3.6301339183557557,2.331915703111929,0.9478010149007117,0.9198996230369171,2.8554190495794787,1.847204475793487,0.9685493606063351,0.9398034096705981,0.2824427480916031,0,0,188,64,188,80
69,XGBRegressor,XGBoost,"{""n_estimators"": 250, ""learning_rate"": 0.2578989623542758, ""max_depth"": 7, ""min_child_weight"": 7.623684395837696, ""subsample"": 0.7519026230278446, ""colsample_bytree"": 0.7668272464841774, ""reg_alpha"": 2.487449410839862e-06, ""reg_lambda"": 3.042083095964916}",no_improvement,WARN,,3.7208836996836063,2.3477540927790708,0.9450536333689283,0.9177042998254485,2.906797967524439,1.8791157892390287,0.9674073652488676,0.9385549294932141,0.2824427480916031,0,0,188,63,188,79
70,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 9.562855454805426, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 5.699765329566051}",no_improvement,WARN,,3.8874685850518444,2.6334777917962264,0.940178494272421,0.9122750407271958,3.333006305915414,2.391481376443586,0.957148893109904,0.9265637520032106,0.2824427480916031,0,0,188,65,188,81
71,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 800, ""max_depth"": 6, ""min_samples_split"": 8, ""min_samples_leaf"": 2, ""max_features"": 1.0}",no_improvement,WARN,,5.474907276072473,4.1300259740883725,0.8814976744628786,0.8637976529914996,5.3347254444245715,4.059691009832241,0.8902223524024917,0.8687921379424716,0.2824427480916031,0,0,188,68,188,84
72,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.19545673391978116, ""max_depth"": 4, ""min_child_weight"": 8.405882895088702, ""subsample"": 0.8397441755178213, ""colsample_bytree"": 0.6210367103001058, ""reg_alpha"": 0.034881365901525, ""reg_lambda"": 6.41212515355195}",no_improvement,WARN,,3.5979002414214944,2.3661327861437345,0.9486231088483938,0.9204081835878243,2.6768009428766217,1.8243534051871635,0.9723610253708765,0.9435985752349896,0.2824427480916031,0,0,188,61,188,78
73,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.20496453373403253, ""max_depth"": 3, ""min_child_weight"": 8.609133128802172, ""subsample"": 0.8310085914763429, ""colsample_bytree"": 0.6215455150812366, ""reg_alpha"": 0.11282286237671692, ""reg_lambda"": 5.683143303937271}",no_improvement,WARN,,3.746730406257808,2.4899862886421995,0.9444815535648308,0.9163641657261,2.9785856294835695,2.1397173814152026,0.9657776401364313,0.935580008971928,0.2824427480916031,0,0,188,66,188,82
74,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14740522624381647, ""max_depth"": 4, ""min_child_weight"": 8.358352767817081, ""subsample"": 0.7759665212630067, ""colsample_bytree"": 0.6195365997675913, ""reg_alpha"": 0.04365673636275995, ""reg_lambda"": 2.742891388905599}",no_improvement,WARN,,3.652653584678133,2.3536542976655843,0.9470934418798811,0.9192465081373856,2.8001999954424486,1.936608237637359,0.969754005060294,0.9404395970385364,0.2824427480916031,0,0,188,65,188,82
75,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.24698080953819382, ""max_depth"": 6, ""min_child_weight"": 7.914124316820263, ""subsample"": 0.9797827811647422, ""colsample_bytree"": 0.6515766003836018, ""reg_alpha"": 2.0126805816283307e-06, ""reg_lambda"": 7.144467010909854}",no_improvement,WARN,,3.718063200447017,2.333193013426373,0.9453396527472282,0.9179121958050116,2.7928870495519775,1.729503973191293,0.9699117784340366,0.941760160314502,0.2824427480916031,0,0,188,62,188,78
76,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1527086463533141, ""max_depth"": 4, ""min_child_weight"": 4.0569001117966685, ""subsample"": 0.9589876281660312, ""colsample_bytree"": 0.6031989668762783, ""reg_alpha"": 0.025259124646601242, ""reg_lambda"": 3.713878382411937}",new_best,WARN,,3.554397209571839,2.324686425953085,0.9499890456671285,0.9216664814812582,2.8460193553069573,1.851816070889424,0.9687560831970838,0.9399721245895084,0.2824427480916031,0,0,188,64,188,80
77,RandomForestRegressor,RandomForest,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": ""log2""}",no_improvement,WARN,,4.583102152625218,3.2953596397808225,0.9169743455577322,0.891750504052905,4.17001334285636,3.024785275873251,0.9329243850115424,0.9038979655328842,0.2824427480916031,0,0,188,66,188,82
78,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.061956101876222025, ""max_depth"": 3, ""max_leaf_nodes"": 49, ""min_samples_leaf"": 19, ""l2_regularization"": 0.04683804569368491}",no_improvement,WARN,,4.886287593695977,3.687807101022918,0.9055455555612145,0.8818230816635672,4.749979913143724,3.608447246085311,0.9129691309553464,0.8864235046944628,0.2824427480916031,0,0,188,65,188,83
79,CatBoostRegressor,CatBoost,"{""iterations"": 500, ""learning_rate"": 0.011777826735327427, ""depth"": 8, ""l2_leaf_reg"": 5.664837755436528, ""bagging_temperature"": 2.8387932491873897, ""random_strength"": 1.0980211980761145}",no_improvement,WARN,,4.776705285881732,3.5669788722187876,0.9098315490252779,0.8853390533869883,4.455970227214871,3.370433580898117,0.9234096004940229,0.8950524323631671,0.2824427480916031,0,0,188,67,188,83
80,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 3.961376632217433, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.251138210390179}",no_improvement,WARN,,3.7600007174582393,2.4938685097685136,0.9440045597940401,0.9160117233083904,3.163012574296161,2.2082289981885483,0.96140850430657,0.9312776244197656,0.2824427480916031,0,0,188,67,188,83
81,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11518402982627546, ""max_depth"": 3, ""min_child_weight"": 3.178312982479944, ""subsample"": 0.9614452945493357, ""colsample_bytree"": 0.6022454021956126, ""reg_alpha"": 5.066874300771918e-06, ""reg_lambda"": 4.1222307153275635}",no_improvement,WARN,,3.781932647869765,2.5570445671498367,0.943293601173514,0.9151318088658529,3.0827077542594417,2.283447431418725,0.9633432055940689,0.9325672430609643,0.2824427480916031,0,0,188,63,188,81
82,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1442967269534707, ""max_depth"": 4, ""min_child_weight"": 4.684187293453525, ""subsample"": 0.9445125943556211, ""colsample_bytree"": 0.6146445842988474, ""reg_alpha"": 0.0356012371636572, ""reg_lambda"": 6.341585312129504}",no_improvement,WARN,,3.638898894217621,2.3535028399343476,0.9475848065695158,0.9195890271462834,2.808523644343157,1.9103784652444595,0.9695739241951475,0.9404161945654551,0.2824427480916031,0,0,188,64,188,80
83,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.18690615054152554, ""max_depth"": 4, ""min_child_weight"": 2.290745736784638, ""subsample"": 0.7738331064194148, ""colsample_bytree"": 0.6346886417442466, ""reg_alpha"": 0.002693566794789913, ""reg_lambda"": 9.925387967157496}",no_improvement,WARN,,3.5930531758115523,2.3240245693645853,0.9489307483743314,0.9208068027863296,2.760916519925216,1.803632534875721,0.9705966830926299,0.9419983838427313,0.2824427480916031,0,0,188,66,188,82
84,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.16078211357377234, ""max_depth"": 4, ""min_child_weight"": 2.0952630943197286, ""subsample"": 0.9715267751726694, ""colsample_bytree"": 0.6617097157708013, ""reg_alpha"": 1.4911163307801018e-06, ""reg_lambda"": 3.8221506474835527}",no_improvement,WARN,,3.6572226644925743,2.3528112454709076,0.9470316203053114,0.9191681961953193,2.680138095613194,1.8229701525439708,0.9722920677034839,0.9435385723040599,0.2824427480916031,0,0,188,64,188,80
85,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13016831123394043, ""max_depth"": 10, ""min_child_weight"": 2.6667418167857644, ""subsample"": 0.7226291557029394, ""colsample_bytree"": 0.6402721791383503, ""reg_alpha"": 0.0025481115645465263, ""reg_lambda"": 9.974179634321333}",no_improvement,WARN,,3.6592650731470506,2.2687917883181337,0.9471099245607576,0.9196374772404322,2.7860306064825417,1.7492330783550325,0.970059328225384,0.9417898053992231,0.2824427480916031,0,0,188,65,188,82
86,XGBRegressor,XGBoost,"{""n_estimators"": 150, ""learning_rate"": 0.24092570809283007, ""max_depth"": 6, ""min_child_weight"": 5.141749241161424, ""subsample"": 0.7832942533490859, ""colsample_bytree"": 0.6825074263634358, ""reg_alpha"": 0.00013693674831337878, ""reg_lambda"": 0.005560901791515914}",no_improvement,WARN,,3.756561105421961,2.4430990462002664,0.9440338707784989,0.9163558950709045,2.9750170383210173,1.998076437381128,0.9658595934309662,0.9364551369089323,0.2824427480916031,0,0,188,63,188,79
87,LGBMRegressor,LightGBM,"{""n_estimators"": 200, ""learning_rate"": 0.10616824685238811, ""num_leaves"": 60, ""min_child_samples"": 12, ""subsample"": 0.8476989705288163, ""colsample_bytree"": 0.7993786905702127, ""reg_lambda"": 0.30115561905214266}",no_improvement,WARN,,3.8726766153964847,2.369827366855711,0.9407413456268816,0.9141421865809886,3.0438852606265074,1.923657898403965,0.9642606763557195,0.9354232510170974,0.2824427480916031,0,0,188,65,188,82
88,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.1838448854535661, ""max_depth"": 7, ""min_child_weight"": 1.4570337121074781, ""subsample"": 0.7575419497119965, ""colsample_bytree"": 0.6111531939767705, ""reg_alpha"": 4.860759261794467e-06, ""reg_lambda"": 0.36097340767691205}",no_improvement,WARN,,3.925945140303007,2.466030864396965,0.9390106278195157,0.9123272103497788,2.865803519164582,1.7961415658082238,0.9683201878776082,0.9398764600307425,0.2824427480916031,0,0,188,65,188,81
89,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10608088944560289, ""max_depth"": 9, ""min_child_weight"": 3.9877502105373583, ""subsample"": 0.8207690482515076, ""colsample_bytree"": 0.6315360090982333, ""reg_alpha"": 1.5475906787732243e-06, ""reg_lambda"": 2.524755387636502}",no_improvement,WARN,,3.7511096165786446,2.287489260646583,0.9443201959794075,0.9173978376272475,2.8759194111490607,1.747419276389134,0.9680961423964113,0.9399416192223552,0.2824427480916031,0,0,188,65,188,81
90,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 7.437240063590852, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.05964433002852816}",no_improvement,WARN,,3.772242725236107,2.538036686486198,0.9436007580126121,0.9154681816253182,3.2002210705068213,2.225133724272544,0.960495212077807,0.930382654140452,0.2824427480916031,0,0,188,67,188,83
91,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 400, ""max_depth"": 18, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": 0.5}",no_improvement,WARN,,4.558279426829479,3.2224924278211526,0.9177691242768636,0.8927511367811176,4.177659008568257,2.976178789012799,0.9326781949741967,0.9039907135562869,0.2824427480916031,0,0,188,66,188,82
92,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.19712653291087118, ""max_depth"": 4, ""min_child_weight"": 8.833930731449636, ""subsample"": 0.6182902704037418, ""colsample_bytree"": 0.6198242365110072, ""reg_alpha"": 0.03217346545599611, ""reg_lambda"": 7.018183979042183}",no_improvement,WARN,,3.6980885955154377,2.4075535922584583,0.9458378466509627,0.9179236800192199,2.9531947115010397,2.0377841130598178,0.9663586095077623,0.9366887203447942,0.2824427480916031,0,0,188,65,188,80
93,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1597986137158425, ""max_depth"": 4, ""min_child_weight"": 9.33471209185701, ""subsample"": 0.7373037756610578, ""colsample_bytree"": 0.9450452060263664, ""reg_alpha"": 0.4150945357397648, ""reg_lambda"": 7.2303632274471745}",no_improvement,WARN,,3.6057575892562865,2.382306381548801,0.9484184043497507,0.9201444386758044,2.8474129775402197,1.8895782474900689,0.9687254770258507,0.9397299387106814,0.2824427480916031,0,0,188,63,188,79
94,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07093244761213331, ""max_depth"": 3, ""min_child_weight"": 8.08462979537509, ""subsample"": 0.8961884663198723, ""colsample_bytree"": 0.8619853419376332, ""reg_alpha"": 0.024397509972422574, ""reg_lambda"": 4.478415801956604}",no_improvement,WARN,,3.8779308552571563,2.709944041661894,0.9403932394215715,0.9120421978333678,3.5685810038975214,2.6079596244410976,0.9508774512056452,0.9201324508209985,0.2824427480916031,0,0,188,64,188,80
95,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.21394055523435368, ""max_depth"": 4, ""min_child_weight"": 8.766538867062028, ""subsample"": 0.9278792238793235, ""colsample_bytree"": 0.6449310782824265, ""reg_alpha"": 0.0888756618815252, ""reg_lambda"": 7.537079848805302}",no_improvement,WARN,,3.632282782628949,2.338468464094442,0.947734912060105,0.919812427127903,2.5969073870128785,1.762995437255274,0.9739862658547369,0.9455610809955126,0.2824427480916031,0,0,188,64,188,80
96,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.1929433292802104, ""max_depth"": 4, ""min_child_weight"": 9.723531271606761, ""subsample"": 0.9748078732390956, ""colsample_bytree"": 0.602202260681336, ""reg_alpha"": 0.23984804395048634, ""reg_lambda"": 1.7664517911356408}",no_improvement,WARN,,3.603964469157744,2.3575744911976315,0.9483551392066569,0.9202904957970692,2.7307475630843,1.8071993740980425,0.9712357613348445,0.9425960264098133,0.2824427480916031,0,0,188,64,188,79
